player_id,contestantCode,shirt_number,contestantName,player,contestantClubName,contestantShortName,team_uuid,first_name,squad_position,last_name,team_id,date_of_birth,player_uuid,squad_position_detailed,age,attack_overall_apps,attack_overall_mins_played,attack_overall_goals,attack_overall_xg,attack_overall_goals_vs_xg,attack_overall_shots,attack_overall_shots_on_target,attack_overall_shot_conv,attack_overall_xg_per_shot,attack_nonPenalty_np_goals,attack_nonPenalty_np_xg,attack_nonPenalty_np_goals_vs_xg,attack_nonPenalty_np_shots,attack_nonPenalty_np_shots_on_target,attack_nonPenalty_np_shot_conv,attack_nonPenalty_np_xg_per_shot,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,carries_overall_apps,carries_overall_carries,carries_overall_carry_distance,carries_overall_progressive_carries,carries_overall_progressive_distance,carries_overall_shot_ending,carries_overall_goal_ending,carries_overall_chance_ending,carries_overall_assist_ending,carries_overall_dist_per_carry,carries_overall_dist_per_progressive_carry,defending_overall_tackles,defending_overall_interceptions,defending_overall_recoveries,defending_overall_blocks,defending_overall_clearances,defending_overall_ground_duels,defending_overall_ground_duels_won,defending_overall_ground_duel_perc,defending_overall_aerial_duels,defending_overall_aerial_duels_won,defending_overall_aerial_duel_perc,defending_discipline_yellows,defending_discipline_reds,defending_discipline_fouls_commited,defending_discipline_pens_conceded,defending_discipline_offsides,goalkeeping_overall_apps,goalkeeping_overall_mins_played,goalkeeping_overall_team_mins,goalkeeping_overall_team_mins_perc,goalkeeping_overall_ogs,goalkeeping_overall_goals_conceded,goalkeeping_overall_saves_made,goalkeeping_overall_save_perc,goalkeeping_overall_goals_prevented,goalkeeping_overall_goals_prevented_rate,goalkeeping_overall_xgot_conceded
536109,WHU,30,West Ham United FC,Ollie Scarles,West Ham United,West Ham,4txjdaqveermfryvbfrr4taf7,Ollie,Defender,Scarles,21,2005-12-12,cewu4eas8t4vqw2ade2o5apsk,Full Back,20.47,13.0,659.0,0.0,0.18,-0.18,3.0,0.0,0.0,0.06,0.0,0.18,-0.18,3.0,0.0,0.0,0.06,659.0,13.0,5.0,4.0,1.48,20.0,0.311,0.205,0.0,0.0,275.0,221.0,80.36,70.0,51.0,72.86,12.0,2.0,16.67,1.0,1.0,100.0,12.0,63.0,564.918,34.0,215.775,1.0,0.0,2.0,0.0,8.967,6.346,30.0,13.0,35.0,1.0,30.0,61.0,39.0,63.934,14.0,7.0,50.0,2.0,0.0,7.0,0.0,1.0,,,,,,,,,,,
536134,TOT,57,Tottenham Hotspur FC,Rio Kyerematen,Tottenham Hotspur,Spurs,22doj4sgsocqpxw45h607udje,Rio,Midfielder,Kyerematen,6,2005-06-09,536134,0,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
536661,SUN,10,Sunderland AFC,Nilson Angulo,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Nilson,Forward,Angulo,56,2003-06-19,drjbms71w0kt1pidq8q17h05w,Winger,22.95,8.0,406.0,0.0,0.78,-0.78,7.0,3.0,0.0,0.11,0.0,0.78,-0.78,7.0,3.0,0.0,0.11,406.0,8.0,3.0,2.0,2.56,33.33,0.113,0.095,0.0,0.0,78.0,57.0,73.08,34.0,21.0,61.76,4.0,0.0,0.0,0.0,0.0,0.0,7.0,39.0,468.302,27.0,297.885,5.0,0.0,0.0,0.0,12.008,11.033,10.0,5.0,9.0,0.0,11.0,48.0,20.0,41.667,13.0,5.0,38.462,1.0,0.0,11.0,0.0,1.0,,,,,,,,,,,
536916,LEE,40,Leeds United FC,Facundo Buonanotte,Leeds United,Leeds,48gk2hpqtsl6p9sx9kjhaydq4,Facundo,Midfielder,Buonanotte,2,2004-12-23,9drh3w3emxjf6aah8pstsdgr8,Attacking Midfielder,21.44,4.0,81.0,0.0,0.06,-0.06,2.0,0.0,0.0,0.03,0.0,0.06,-0.06,2.0,0.0,0.0,0.03,81.0,4.0,3.0,2.0,5.56,33.33,0.279,0.104,0.0,0.0,36.0,28.0,77.78,13.0,9.0,69.23,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,137.312,6.0,65.625,1.0,0.0,1.0,0.0,10.562,10.938,1.0,1.0,3.0,1.0,0.0,6.0,1.0,16.667,2.0,1.0,50.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
538207,NEW,18,Newcastle United FC,William Osula,Newcastle United,Newcastle,7vn2i2kd35zuetw6b38gw9jsz,William,Forward,Osula,4,2003-08-04,bf7ph89zhr5y6rtct5k9bvqc4,Striker,22.82,24.0,811.0,7.0,4.29,2.71,23.0,12.0,30.43,0.19,7.0,4.29,2.71,23.0,12.0,30.43,0.19,811.0,24.0,6.0,6.0,8.45,0.0,0.616,0.616,0.0,0.0,81.0,65.0,80.25,33.0,24.0,72.73,3.0,2.0,66.67,0.0,0.0,0.0,17.0,62.0,812.647,36.0,486.99,9.0,1.0,2.0,0.0,13.107,13.528,6.0,1.0,23.0,1.0,0.0,75.0,30.0,40.0,37.0,9.0,24.324,0.0,0.0,24.0,0.0,2.0,,,,,,,,,,,
543295,BRE,17,Brentford FC,Antoni Milambo,Brentford,Brentford,7yx5dqhhphyvfisohikodajhv,Antoni,Midfielder,Milambo,94,2005-04-03,cec6shf8ln2n1dibq00ez84yc,Attacking Midfielder,21.16,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,11.0,8.0,72.73,5.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,26.109,2.0,20.16,0.0,0.0,0.0,0.0,13.054,10.08,3.0,0.0,2.0,0.0,0.0,3.0,3.0,100.0,3.0,2.0,66.667,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
544877,LIV,6,Liverpool FC,Milos Kerkez,Liverpool,Liverpool,c8h9bw1l82s06h77xxrelzhur,Milos,Defender,Kerkez,14,2003-11-07,a2zavv31d2aadyddk0kjttdgq,Full Back,22.56,34.0,2260.0,2.0,1.59,0.41,9.0,2.0,22.22,0.18,2.0,1.59,0.41,9.0,2.0,22.22,0.18,2260.0,34.0,26.0,25.0,2.38,0.0,0.699,0.695,1.0,1.0,1070.0,913.0,85.33,389.0,307.0,78.92,79.0,15.0,18.99,2.0,0.0,0.0,32.0,238.0,2815.264,147.0,1570.275,2.0,0.0,9.0,0.0,11.829,10.682,41.0,14.0,88.0,8.0,71.0,127.0,81.0,63.78,66.0,33.0,50.0,4.0,0.0,22.0,0.0,4.0,,,,,,,,,,,
545477,NEW,37,Newcastle United FC,Alex Murphy,Newcastle United,Newcastle,7vn2i2kd35zuetw6b38gw9jsz,Alex,Defender,Murphy,4,2004-06-25,en2qiiaubgikr1aeklrzkku8k,Central Defender,21.93,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,7.0,7.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
547027,SUN,19,Sunderland AFC,Habib Diarra,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Habib,Midfielder,Diarra,56,2004-01-03,egtyl4noukbjkm1va1i11e87o,Defensive Midfielder,22.41,20.0,1407.0,2.0,3.41,-1.41,26.0,8.0,7.69,0.13,1.0,2.63,-1.63,25.0,7.0,4.0,0.11,1407.0,20.0,7.0,5.0,1.2,0.0,0.829,0.829,2.0,2.0,436.0,357.0,81.88,168.0,126.0,75.0,32.0,4.0,12.5,3.0,2.0,66.67,18.0,149.0,1688.712,81.0,905.415,9.0,0.0,3.0,1.0,11.334,11.178,14.0,4.0,48.0,0.0,13.0,104.0,47.0,45.192,24.0,11.0,45.833,6.0,0.0,20.0,0.0,3.0,,,,,,,,,,,
547037,MUN,38,Manchester United FC,Jack Fletcher,Manchester United,Man Utd,6eqit8ye8aomdsrrq0hk3v7gh,Jack,Midfielder,Fletcher,1,2007-03-19,407kah9emo9q5aefwuwo4ptlg,Attacking Midfielder,19.2,3.0,107.0,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,107.0,3.0,2.0,2.0,4.44,0.0,0.031,0.031,0.0,0.0,45.0,37.0,82.22,6.0,4.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,86.777,1.0,9.03,0.0,0.0,0.0,0.0,8.678,9.03,5.0,1.0,4.0,1.0,0.0,13.0,6.0,46.154,5.0,1.0,20.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,
547410,SUN,50,Sunderland AFC,Harrison Jones,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Harrison,Midfielder,Jones,56,2004-12-25,547410,0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
547671,BRE,52,Brentford FC,Riley Owen,Brentford,Brentford,7yx5dqhhphyvfisohikodajhv,Riley,Midfielder,Owen,94,2005-08-24,547671,0,20.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
547676,MUN,33,Manchester United FC,Tyler Fredricson,Manchester United,Man Utd,6eqit8ye8aomdsrrq0hk3v7gh,Tyler,Defender,Fredricson,1,2005-02-23,bn5iwjd1avm2zrxp8qy5vrbis,Central Defender,21.27,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
547701,TOT,14,Tottenham Hotspur FC,Archie Gray,Tottenham Hotspur,Spurs,22doj4sgsocqpxw45h607udje,Archie,Midfielder,Gray,6,2006-03-12,4stnvxbf7enogqej29n3ll0d0,Central Midfielder,20.22,24.0,1479.0,2.0,1.48,0.52,11.0,5.0,18.18,0.13,2.0,1.48,0.52,11.0,5.0,18.18,0.13,1479.0,24.0,8.0,6.0,1.14,0.0,1.176,1.175,2.0,1.0,539.0,448.0,83.12,149.0,108.0,72.48,12.0,4.0,33.33,2.0,0.0,0.0,21.0,148.0,1679.626,73.0,724.815,1.0,0.0,3.0,2.0,11.349,9.929,11.0,17.0,57.0,4.0,44.0,59.0,20.0,33.898,25.0,9.0,36.0,5.0,0.0,12.0,0.0,0.0,,,,,,,,,,,
547719,NEW,67,Newcastle United FC,Lewis Miley,Newcastle United,Newcastle,7vn2i2kd35zuetw6b38gw9jsz,Lewis,Midfielder,Miley,4,2006-05-01,552xyc766gp97a5zu8tcx4xzo,0,20.08,23.0,1493.0,1.0,1.34,-0.34,12.0,4.0,8.33,0.11,1.0,1.34,-0.34,12.0,4.0,8.33,0.11,1493.0,23.0,15.0,11.0,1.34,0.0,2.112,1.7,4.0,2.0,840.0,754.0,89.76,234.0,192.0,82.05,22.0,3.0,13.64,0.0,0.0,0.0,22.0,195.0,2084.758,81.0,654.675,0.0,0.0,4.0,0.0,10.691,8.082,29.0,20.0,69.0,3.0,34.0,72.0,44.0,61.111,62.0,45.0,72.581,0.0,0.0,5.0,0.0,2.0,,,,,,,,,,,
547720,BHA,51,Brighton & Hove Albion FC,Charlie Tasker,Brighton & Hove Albion,Brighton,e5p0ehyguld7egzhiedpdnc3w,Charlie,Defender,Tasker,36,2006-02-24,547720,Full Back,20.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
547801,EVE,92,Everton FC,Callum Bates,Everton,Everton,ehd2iemqmschhj2ec0vayztzz,Callum,Midfielder,Bates,11,2005-09-28,547801,Central Midfielder,20.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
549067,NFO,44,Nottingham Forest FC,Zach Abbott,Nottingham Forest,Nottm Forest,1qtaiy11gswx327s0vkibf70n,Zach,Defender,Abbott,17,2006-05-13,8fpslckj732nwuqwnyk9bljpw,Central Defender,20.05,3.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,62.0,44.0,70.97,18.0,9.0,50.0,3.0,1.0,33.33,0.0,0.0,0.0,3.0,13.0,112.434,7.0,79.59,0.0,0.0,0.0,0.0,8.649,11.37,4.0,1.0,10.0,1.0,7.0,12.0,6.0,50.0,8.0,6.0,75.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,,,,
549074,BHA,14,Brighton & Hove Albion FC,Tom Watson,Brighton & Hove Albion,Brighton,e5p0ehyguld7egzhiedpdnc3w,Tom,Forward,Watson,36,2006-04-08,36uqz2z07xk8jhwyg5g159gr8,Winger,20.15,6.0,57.0,0.0,0.04,-0.04,1.0,1.0,0.0,0.04,0.0,0.04,-0.04,1.0,1.0,0.0,0.04,57.0,6.0,0.0,0.0,0.0,0.0,0.038,0.038,0.0,0.0,19.0,14.0,73.68,8.0,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,128.442,6.0,100.8,0.0,0.0,0.0,0.0,14.271,16.8,1.0,0.0,4.0,0.0,0.0,5.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,,,,,,,,,,
549329,BUR,23,Burnley FC,Lucas Pires,Burnley,Burnley,64bxxwu2mv2qqlv0monbkj1om,Lucas,Defender,Pires Silva,90,2001-03-24,7vzbp0q4j4wucnzynmah15st0,Full Back,25.19,20.0,1406.0,0.0,0.58,-0.58,16.0,4.0,0.0,0.04,0.0,0.58,-0.58,16.0,4.0,0.0,0.04,1406.0,20.0,20.0,18.0,3.28,10.0,1.478,1.349,0.0,0.0,560.0,470.0,83.93,179.0,140.0,78.21,37.0,5.0,13.51,2.0,1.0,50.0,20.0,162.0,1698.405,79.0,766.29,3.0,0.0,5.0,0.0,10.484,9.7,29.0,20.0,86.0,5.0,39.0,109.0,51.0,46.789,12.0,3.0,25.0,1.0,1.0,15.0,0.0,6.0,,,,,,,,,,,
549912,SUN,7,Sunderland AFC,Chemsdine Talbi,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Chemsdine,Forward,Talbi,56,2005-05-09,5606cqx2mlkrp81oe6uh6ghec,Winger,21.06,28.0,1561.0,4.0,2.13,1.87,25.0,10.0,16.0,0.09,4.0,2.13,1.87,25.0,10.0,16.0,0.09,1561.0,28.0,12.0,10.0,2.49,8.33,1.186,1.171,1.0,1.0,402.0,327.0,81.34,147.0,108.0,73.47,48.0,6.0,12.5,1.0,0.0,0.0,28.0,169.0,2222.743,92.0,1185.345,6.0,1.0,5.0,1.0,13.152,12.884,11.0,2.0,61.0,1.0,17.0,77.0,28.0,36.364,14.0,1.0,7.143,0.0,0.0,5.0,0.0,2.0,,,,,,,,,,,
550090,BHA,42,Brighton & Hove Albion FC,Diego Coppola,Brighton & Hove Albion,Brighton,e5p0ehyguld7egzhiedpdnc3w,Diego,Defender,Coppola,36,2003-12-28,8o8o4rxbdhv002pj0q21l0f84,Central Defender,22.42,5.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,5.0,0.0,0.0,0.0,0.0,0.016,0.016,0.0,0.0,114.0,101.0,88.6,12.0,10.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,273.732,14.0,84.84,0.0,0.0,0.0,0.0,10.138,6.06,2.0,1.0,6.0,2.0,13.0,9.0,3.0,33.333,18.0,10.0,55.556,2.0,0.0,4.0,0.0,0.0,,,,,,,,,,,
550596,BOU,49,AFC Bournemouth,Dominic Sadi,AFC Bournemouth,Bournemouth,1pse9ta7a45pi2w2grjim70ge,Dominic,Forward,Sadi,91,2003-09-02,550596,0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
550615,EVE,19,Everton FC,Tyrique George,Everton,Everton,ehd2iemqmschhj2ec0vayztzz,Tyrique,Forward,George,11,2006-02-04,es8orzwchom47yjt6nwwuc5qs,Winger,20.32,15.0,353.0,0.0,0.63,-0.63,10.0,5.0,0.0,0.06,0.0,0.63,-0.63,10.0,5.0,0.0,0.06,353.0,15.0,3.0,3.0,2.78,0.0,1.182,1.182,0.0,0.0,111.0,89.0,80.18,53.0,42.0,79.25,11.0,5.0,45.45,0.0,0.0,0.0,13.0,58.0,592.379,26.0,170.1,4.0,0.0,3.0,0.0,10.213,6.542,7.0,2.0,14.0,0.0,0.0,42.0,16.0,38.095,3.0,1.0,33.333,2.0,0.0,9.0,0.0,4.0,,,,,,,,,,,
550839,TOT,28,Tottenham Hotspur FC,Wilson Odobert,Tottenham Hotspur,Spurs,22doj4sgsocqpxw45h607udje,Wilson,Forward,Odobert,6,2004-11-28,9bkzl4dx3mci3w86rjpfkwowk,Winger,21.5,24.0,980.0,0.0,1.96,-1.96,22.0,8.0,0.0,0.09,0.0,1.96,-1.96,22.0,8.0,0.0,0.09,980.0,24.0,20.0,18.0,5.56,0.0,1.223,1.223,2.0,1.0,325.0,276.0,84.92,165.0,137.0,83.03,28.0,8.0,28.57,1.0,0.0,0.0,23.0,164.0,2047.042,101.0,1119.405,4.0,0.0,9.0,0.0,12.482,11.083,10.0,1.0,54.0,0.0,13.0,87.0,44.0,50.575,17.0,5.0,29.412,0.0,0.0,2.0,0.0,2.0,,,,,,,,,,,
550864,MUN,15,Manchester United FC,Leny Yoro,Manchester United,Man Utd,6eqit8ye8aomdsrrq0hk3v7gh,Leny,Defender,Yoro,1,2005-11-13,6q793p9lurdevqmetgoke54wk,Central Defender,20.55,32.0,1739.0,0.0,1.39,-1.39,9.0,3.0,0.0,0.15,0.0,1.39,-1.39,9.0,3.0,0.0,0.15,1739.0,32.0,4.0,4.0,0.42,0.0,0.633,0.632,0.0,0.0,987.0,873.0,88.45,171.0,132.0,77.19,3.0,1.0,33.33,1.0,1.0,100.0,26.0,235.0,2682.595,136.0,1607.445,0.0,0.0,0.0,0.0,11.415,11.819,32.0,31.0,73.0,11.0,85.0,70.0,39.0,55.714,78.0,44.0,56.41,1.0,0.0,17.0,1.0,2.0,,,,,,,,,,,
551206,BUR,34,Burnley FC,Jaydon Banel,Burnley,Burnley,64bxxwu2mv2qqlv0monbkj1om,Jaydon,Forward,Banel,90,2004-10-19,31v89l4k38v1wpisz7xhkq38,Winger,21.61,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,4.0,4.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.013,0.0,-3.465,0.0,0.0,0.0,0.0,5.506,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
551210,CHE,21,Chelsea FC,Jorrel Hato,Chelsea,Chelsea,9q0arba2kbnywth8bkxlhgmdr,Jorrel,Defender,Hato,8,2006-03-07,bgydmtsi0ngn9k56apo29v0no,Full Back,20.23,22.0,1142.0,0.0,0.31,-0.31,4.0,0.0,0.0,0.08,0.0,0.31,-0.31,4.0,0.0,0.0,0.08,1142.0,22.0,8.0,8.0,1.09,0.0,0.633,0.631,0.0,0.0,761.0,700.0,91.98,117.0,96.0,82.05,7.0,4.0,57.14,1.0,1.0,100.0,20.0,128.0,1170.991,59.0,487.305,1.0,0.0,0.0,0.0,9.148,8.259,36.0,18.0,50.0,7.0,39.0,82.0,45.0,54.878,34.0,16.0,47.059,7.0,0.0,15.0,0.0,0.0,,,,,,,,,,,
551226,WHU,18,West Ham United FC,Mateus Fernandes,West Ham United,West Ham,4txjdaqveermfryvbfrr4taf7,Mateus Gonçalo,Midfielder,Espanha Fernandes,21,2004-07-10,d6tc895jr5kkxotydz2jcjx1w,Central Midfielder,21.89,36.0,3024.0,3.0,2.0,1.0,28.0,8.0,10.71,0.07,3.0,2.0,1.0,28.0,8.0,10.71,0.07,3024.0,36.0,37.0,28.0,1.95,13.51,2.969,2.51,4.0,4.0,1562.0,1366.0,87.45,456.0,346.0,75.88,29.0,6.0,20.69,14.0,7.0,50.0,36.0,364.0,4296.703,164.0,1737.435,7.0,0.0,6.0,1.0,11.804,10.594,103.0,35.0,182.0,12.0,36.0,320.0,180.0,56.25,39.0,19.0,48.718,7.0,0.0,49.0,0.0,0.0,,,,,,,,,,,
551483,BOU,20,AFC Bournemouth,Álex Jiménez,AFC Bournemouth,Bournemouth,1pse9ta7a45pi2w2grjim70ge,Álex,Defender,Jiménez,91,2005-05-08,clbsrtzkf61e6vx28ou5lbx90,Full Back,21.06,31.0,2323.0,1.0,1.13,-0.13,21.0,4.0,4.76,0.05,1.0,1.13,-0.13,21.0,4.0,4.76,0.05,2323.0,31.0,14.0,14.0,1.65,0.0,1.612,1.608,0.0,0.0,868.0,696.0,80.18,305.0,217.0,71.15,51.0,11.0,21.57,6.0,1.0,16.67,30.0,347.0,4853.702,235.0,3275.58,4.0,0.0,5.0,0.0,13.988,13.939,69.0,27.0,135.0,10.0,41.0,242.0,128.0,52.893,35.0,13.0,37.143,10.0,0.0,35.0,1.0,0.0,,,,,,,,,,,
553299,TOT,25,Tottenham Hotspur FC,Kota Takai,Tottenham Hotspur,Spurs,22doj4sgsocqpxw45h607udje,Kota,Defender,Takai,6,2004-09-04,553299,0,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
553746,NEW,61,Newcastle United FC,Leo Shahar,Newcastle United,Newcastle,7vn2i2kd35zuetw6b38gw9jsz,Leo,Defender,Shahar,4,2007-03-18,553746,Full Back,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
554197,SUN,11,Sunderland AFC,Chris Rigg,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Chris,Midfielder,Rigg,56,2007-06-18,b5ff5jpe5loaqmlxwsqine9ec,Central Midfielder,18.95,18.0,766.0,1.0,0.84,0.16,12.0,3.0,8.33,0.07,1.0,0.84,0.16,12.0,3.0,8.33,0.07,766.0,18.0,9.0,8.0,3.76,0.0,1.148,1.148,1.0,1.0,213.0,153.0,71.83,81.0,53.0,65.43,11.0,4.0,36.36,2.0,1.0,50.0,14.0,57.0,565.349,24.0,166.845,2.0,0.0,2.0,0.0,9.918,6.952,13.0,4.0,29.0,1.0,10.0,52.0,28.0,53.846,13.0,4.0,30.769,1.0,0.0,8.0,0.0,2.0,,,,,,,,,,,
