player_id,contestantShortName,shirt_number,team_uuid,age,last_name,first_name,player,squad_position,contestantName,squad_position_detailed,date_of_birth,contestantCode,player_uuid,contestantClubName,team_id,attack_overall_apps,attack_overall_mins_played,attack_overall_goals,attack_overall_xg,attack_overall_goals_vs_xg,attack_overall_shots,attack_overall_shots_on_target,attack_overall_shot_conv,attack_overall_xg_per_shot,attack_nonPenalty_np_goals,attack_nonPenalty_np_xg,attack_nonPenalty_np_goals_vs_xg,attack_nonPenalty_np_shots,attack_nonPenalty_np_shots_on_target,attack_nonPenalty_np_shot_conv,attack_nonPenalty_np_xg_per_shot,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,carries_overall_apps,carries_overall_carries,carries_overall_carry_distance,carries_overall_progressive_carries,carries_overall_progressive_distance,carries_overall_shot_ending,carries_overall_goal_ending,carries_overall_chance_ending,carries_overall_assist_ending,carries_overall_dist_per_carry,carries_overall_dist_per_progressive_carry,defending_overall_tackles,defending_overall_interceptions,defending_overall_recoveries,defending_overall_blocks,defending_overall_clearances,defending_overall_ground_duels,defending_overall_ground_duels_won,defending_overall_ground_duel_perc,defending_overall_aerial_duels,defending_overall_aerial_duels_won,defending_overall_aerial_duel_perc,defending_discipline_yellows,defending_discipline_reds,defending_discipline_fouls_commited,defending_discipline_pens_conceded,defending_discipline_offsides,goalkeeping_overall_apps,goalkeeping_overall_mins_played,goalkeeping_overall_team_mins,goalkeeping_overall_team_mins_perc,goalkeeping_overall_ogs,goalkeeping_overall_goals_conceded,goalkeeping_overall_saves_made,goalkeeping_overall_save_perc,goalkeeping_overall_goals_prevented,goalkeeping_overall_goals_prevented_rate,goalkeeping_overall_xgot_conceded
551262,Coventry,24,dacoc20k0n3fxu4zek8wufmko,23.41,Markelo,Jahnoah,Jahnoah Markelo,Forward,Coventry City FC,0,2003-01-04,COV,bx2xcfe18epftsy5lrdf1fevo,Coventry City,9,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,5.0,3.0,3.0,27.27,0.0,0.177,0.177,0.0,0.0,11.0,10.0,90.91,2.0,2.0,100.0,9.0,3.0,33.33,0.0,0.0,0.0,3.0,11.0,117.767,5.0,63.42,0.0,0.0,1.0,0.0,10.706,12.684,1.0,1.0,0.0,0.0,0.0,6.0,2.0,33.333,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
552425,Sheff Utd,42,bws31egwjda253q9lvykgnivo,21.71,Peck,Sydie,Sydie Peck,Midfielder,Sheffield United FC,Central Midfielder,2004-09-13,SHU,tdopjymjnzgac7bwum9oxrmc,Sheffield United,49,40.0,3297.0,5.0,7.45,-2.45,56.0,16.0,8.93,0.13,3.0,5.09,-2.09,53.0,13.0,5.66,0.1,3297.0,40.0,43.0,33.0,1.76,13.95,5.613,4.175,4.0,4.0,1930.0,1537.0,79.64,653.0,457.0,69.98,27.0,5.0,18.52,9.0,7.0,77.78,39.0,479.0,4763.184,212.0,1997.1,16.0,1.0,8.0,0.0,9.944,9.42,71.0,36.0,185.0,13.0,76.0,231.0,119.0,51.515,139.0,79.0,56.835,7.0,0.0,41.0,0.0,1.0,,,,,,,,,,,
552427,Oxford,27,ahm0t06rup1bkd9z0mxl2lmph,21.11,Lankshear,Will,Will Lankshear,Forward,Oxford United FC,0,2005-04-20,OXF,a0tgok5roew54rmf6szq64fmc,Oxford United,106,44.0,2881.0,11.0,11.08,-0.08,58.0,22.0,18.97,0.19,11.0,11.08,-0.08,58.0,22.0,18.97,0.19,2881.0,44.0,30.0,28.0,6.86,0.0,1.912,1.912,2.0,2.0,432.0,299.0,69.21,179.0,105.0,58.66,12.0,2.0,16.67,4.0,2.0,50.0,40.0,124.0,1267.599,57.0,462.315,6.0,1.0,3.0,0.0,10.223,8.111,20.0,8.0,64.0,4.0,19.0,218.0,84.0,38.532,136.0,44.0,32.353,1.0,1.0,69.0,0.0,41.0,,,,,,,,,,,
553560,Watford,66,4t83rqbdbekinxl5fz2ygsyta,20.3,Irankunda,Nestory,Nestory Irankunda,Forward,Watford FC,0,2006-02-09,WAT,2c81wahtsfjksewt89ccirris,Watford,57,40.0,2031.0,4.0,5.27,-1.27,67.0,24.0,5.97,0.08,4.0,5.27,-1.27,67.0,24.0,5.97,0.08,2031.0,40.0,35.0,29.0,5.52,5.71,2.914,2.909,4.0,4.0,539.0,395.0,73.28,265.0,177.0,66.79,23.0,1.0,4.35,3.0,0.0,0.0,39.0,294.0,4015.921,171.0,2122.05,22.0,1.0,17.0,4.0,13.66,12.41,31.0,9.0,62.0,0.0,19.0,264.0,134.0,50.758,90.0,47.0,52.222,12.0,1.0,40.0,0.0,5.0,,,,,,,,,,,
554186,Stoke,46,4qioq44vcv619vnyy2rpovk4e,20.5,Smith,Will,Will Smith,Midfielder,Stoke City FC,Defensive Midfielder,2005-11-30,STO,554186,Stoke City,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
555863,West Bromwich,46,d1lhefp805y0rcbjqkpu4fq0n,19.76,Mfuamba,Kevin,Kevin Mfuamba,Midfielder,West Bromwich Albion FC,Central Midfielder,2006-08-25,WBA,555863,West Bromwich Albion,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
555914,Bristol City,9,c5485h5qulh4l0k0py5b9xug1,23.88,Mayulu,Fally,Fally Mayulu,Forward,Bristol City FC,0,2002-07-15,BRC,3j16x0f8y78d2838wr2vy2bro,Bristol City,113,10.0,131.0,0.0,0.39,-0.39,3.0,1.0,0.0,0.13,0.0,0.39,-0.39,3.0,1.0,0.0,0.13,131.0,10.0,0.0,0.0,0.0,0.0,0.053,0.053,0.0,0.0,40.0,22.0,55.0,17.0,7.0,41.18,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,77.699,4.0,35.28,1.0,0.0,0.0,0.0,9.712,8.82,1.0,0.0,5.0,0.0,1.0,12.0,2.0,16.667,20.0,7.0,35.0,0.0,0.0,7.0,0.0,2.0,,,,,,,,,,,
555929,Southampton,38,d5ydtvt96bv7fq04yqm2w2632,22.97,Jelert,Elias,Elias Jelert,Defender,Southampton FC,0,2003-06-12,SOU,31j3z9eqoxl2qlgncgdiz1zpw,Southampton,20,8.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,8.0,6.0,5.0,2.86,0.0,0.522,0.52,1.0,1.0,177.0,149.0,84.18,61.0,49.0,80.33,16.0,5.0,31.25,1.0,1.0,100.0,7.0,50.0,489.915,25.0,252.0,0.0,0.0,3.0,0.0,9.798,10.08,6.0,4.0,22.0,3.0,6.0,20.0,9.0,45.0,7.0,2.0,28.571,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,
556399,Portsmouth,19,80jtkz2echk6yyyb9e2595cxr,23.53,Farrell,Jacob,Jacob Farrell,Defender,Portsmouth FC,Full Back,2002-11-19,POR,b8ptjj6m4jh83ixhtny9o2v4k,Portsmouth,47,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,3.0,2.0,66.67,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.157,1.0,10.29,0.0,0.0,0.0,0.0,8.578,10.29,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
557012,Ipswich,8,8b523ujgl21tbc01me65q0aoh,19.94,Egeli,Sindre,Sindre Egeli,Forward,Ipswich Town FC,0,2006-06-21,IPS,7a1vtc0e7ubua2t0dwx9ufk7o,Ipswich Town,40,28.0,1480.0,4.0,3.17,0.83,45.0,12.0,8.89,0.07,4.0,3.17,0.83,45.0,12.0,8.89,0.07,1480.0,28.0,16.0,13.0,2.98,6.25,2.101,1.884,2.0,1.0,438.0,325.0,74.2,193.0,133.0,68.91,54.0,11.0,20.37,1.0,0.0,0.0,27.0,232.0,2725.64,117.0,1122.345,19.0,0.0,5.0,1.0,11.748,9.593,24.0,5.0,64.0,0.0,11.0,147.0,51.0,34.694,32.0,11.0,34.375,2.0,0.0,24.0,0.0,2.0,,,,,,,,,,,
559098,Bristol City,26,c5485h5qulh4l0k0py5b9xug1,22.09,Stokes,Josh,Josh Stokes,Midfielder,Bristol City FC,Attacking Midfielder,2004-04-29,BRC,559098,Bristol City,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
559962,West Bromwich,18,d1lhefp805y0rcbjqkpu4fq0n,19.66,Jimoh-Aloba,Jamaldeen,Jamaldeen Jimoh-Aloba,Midfielder,West Bromwich Albion FC,0,2006-10-02,WBA,ebiqfsdzd3xnycfgzsjd8bo4,West Bromwich Albion,35,10.0,350.0,0.0,0.19,-0.19,5.0,1.0,0.0,0.04,0.0,0.19,-0.19,5.0,1.0,0.0,0.04,350.0,10.0,6.0,5.0,7.04,0.0,1.177,1.177,1.0,1.0,71.0,52.0,73.24,25.0,16.0,64.0,8.0,1.0,12.5,0.0,0.0,0.0,8.0,38.0,421.875,19.0,221.13,4.0,0.0,1.0,0.0,11.102,11.638,10.0,5.0,10.0,0.0,0.0,54.0,24.0,44.444,9.0,2.0,22.222,0.0,0.0,7.0,0.0,1.0,,,,,,,,,,,
560096,Bristol City,22,c5485h5qulh4l0k0py5b9xug1,21.43,Knight-Lebel,Jamie,Jamie Knight-Lebel,Defender,Bristol City FC,Central Defender,2004-12-24,BRC,560096,Bristol City,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
560165,Birmingham,29,8kreqtde5jdktcib0kg7dknac,22.19,Priske,August,August Priske,Forward,Birmingham City FC,0,2004-03-23,BIR,3bepi58wwope38a478y7jwlxw,Birmingham City,41,17.0,909.0,1.0,2.42,-1.42,21.0,7.0,4.76,0.12,1.0,2.42,-1.42,21.0,7.0,4.76,0.12,909.0,17.0,7.0,6.0,3.59,0.0,0.606,0.606,1.0,1.0,169.0,84.0,49.7,90.0,42.0,46.67,3.0,1.0,33.33,0.0,0.0,0.0,13.0,32.0,303.526,17.0,172.095,4.0,0.0,0.0,0.0,9.485,10.123,5.0,0.0,16.0,1.0,9.0,48.0,18.0,37.5,176.0,67.0,38.068,1.0,0.0,24.0,0.0,8.0,,,,,,,,,,,
560168,Stoke,47,4qioq44vcv619vnyy2rpovk4e,20.42,Griffin,Jake,Jake Griffin,Defender,Stoke City FC,Central Defender,2005-12-30,STO,560168,Stoke City,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
560199,Birmingham,40,8kreqtde5jdktcib0kg7dknac,20.12,Mazwi,Menzi,Menzi Mazwi,Midfielder,Birmingham City FC,0,2006-04-18,BIR,560199,Birmingham City,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
560709,Millwall,16,40d2qd8lr1tgsvmg5l1fzaf4o,20.66,Kelly,Daniel,Daniel Kelly,Midfielder,Millwall FC,Central Midfielder,2005-10-03,MIL,cojoo7m3c7kahtdsbgb6jvbbo,Millwall,103,9.0,335.0,0.0,0.16,-0.16,4.0,2.0,0.0,0.04,0.0,0.16,-0.16,4.0,2.0,0.0,0.04,335.0,9.0,0.0,0.0,0.0,0.0,0.101,0.098,0.0,0.0,88.0,61.0,69.32,35.0,20.0,57.14,3.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,232.883,12.0,117.075,0.0,0.0,0.0,0.0,11.09,9.756,5.0,1.0,11.0,2.0,9.0,23.0,8.0,34.783,6.0,2.0,33.333,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,
561059,Middlesbrough,28,cq0jd5ztepqjjeikk5trb15vr,20.37,McCabe,Law,Law McCabe,Midfielder,Middlesbrough FC,0,2006-01-16,MID,561059,Middlesbrough,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
561612,Millwall,28,40d2qd8lr1tgsvmg5l1fzaf4o,19.97,Matthews,Ajay,Ajay Matthews,Forward,Millwall FC,0,2006-06-11,MIL,561612,Millwall,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
563822,Sheff Wed,4,1musyruv2ufjrjnj6gvdbr8kt,21.0,Fusire,Sean,Sean Fusire,Midfielder,Sheffield Wednesday FC,0,2005-05-31,SHW,9fpq18yqu0uiarpmg6o3igb8,Sheffield Wednesday,19,35.0,2248.0,1.0,1.31,-0.31,22.0,3.0,4.55,0.06,1.0,1.31,-0.31,22.0,3.0,4.55,0.06,2248.0,35.0,10.0,9.0,1.27,0.0,1.272,1.266,1.0,1.0,712.0,574.0,80.62,195.0,132.0,67.69,33.0,6.0,18.18,1.0,0.0,0.0,30.0,255.0,3294.326,144.0,1577.415,1.0,0.0,3.0,1.0,12.919,10.954,64.0,38.0,132.0,3.0,46.0,191.0,106.0,55.497,45.0,20.0,44.444,5.0,0.0,16.0,1.0,0.0,,,,,,,,,,,
563823,Sheff Wed,44,1musyruv2ufjrjnj6gvdbr8kt,21.49,Maltby,Mackenzie,Mackenzie Maltby,Defender,Sheffield Wednesday FC,0,2004-12-04,SHW,6fl4if4f9ce3jtja12rekmj2s,Sheffield Wednesday,19,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,0.0,0.036,0.036,0.0,0.0,28.0,26.0,92.86,3.0,2.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,36.535,0.0,3.99,0.0,0.0,0.0,0.0,7.307,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
563826,Wrexham,11,206vnsjv8ho5kpf88y0u2gaic,21.06,Cadamarteri,Bailey,Bailey Cadamarteri,Forward,Wrexham FC,0,2005-05-09,WRE,10mz1yqlj7wo1jpzo9qlcqjo4,Wrexham,109,32.0,2131.0,2.0,5.99,-3.99,46.0,14.0,4.35,0.13,2.0,5.99,-3.99,46.0,14.0,4.35,0.13,2131.0,32.0,17.0,17.0,6.39,0.0,1.218,1.218,0.0,0.0,273.0,168.0,61.54,131.0,61.0,46.56,7.0,2.0,28.57,3.0,0.0,0.0,28.0,100.0,1130.586,55.0,612.15,9.0,1.0,0.0,0.0,11.306,11.13,17.0,8.0,44.0,2.0,24.0,140.0,51.0,36.429,181.0,56.0,30.939,2.0,0.0,32.0,1.0,4.0,,,,,,,,,,,
563827,Sheff Wed,20,1musyruv2ufjrjnj6gvdbr8kt,21.56,Shipston,Rio,Rio Shipston,Midfielder,Sheffield Wednesday FC,0,2004-11-07,SHW,2nm6gmvnf6bmqpgd286p3yeqc,Sheffield Wednesday,19,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,13.0,9.0,69.23,3.0,3.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.429,1.0,8.295,0.0,0.0,0.0,0.0,8.429,8.295,1.0,0.0,3.0,0.0,2.0,2.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
563829,Sheff Wed,37,1musyruv2ufjrjnj6gvdbr8kt,20.39,Thornton,Jarvis,Jarvis Thornton,Midfielder,Sheffield Wednesday FC,0,2006-01-10,SHW,5z9q62bge5milthnfjn7clul0,Sheffield Wednesday,19,23.0,992.0,0.0,0.36,-0.36,6.0,1.0,0.0,0.06,0.0,0.36,-0.36,6.0,1.0,0.0,0.06,992.0,23.0,4.0,4.0,0.99,0.0,0.233,0.233,0.0,0.0,411.0,338.0,82.24,91.0,62.0,68.13,6.0,1.0,16.67,1.0,0.0,0.0,18.0,92.0,869.211,40.0,327.915,1.0,0.0,0.0,0.0,9.448,8.198,15.0,16.0,44.0,3.0,8.0,60.0,28.0,46.667,11.0,3.0,27.273,2.0,0.0,17.0,0.0,0.0,,,,,,,,,,,
565813,Southampton,20,d5ydtvt96bv7fq04yqm2w2632,23.19,Jander,Caspar,Caspar Jander,Midfielder,Southampton FC,0,2003-03-23,SOU,ai6mu8lam7ctr21ei82w7dene,Southampton,20,38.0,2945.0,2.0,3.16,-1.16,23.0,6.0,8.7,0.14,2.0,3.16,-1.16,23.0,6.0,8.7,0.14,2945.0,38.0,33.0,32.0,2.21,0.0,2.555,2.551,1.0,1.0,1489.0,1325.0,88.99,436.0,371.0,85.09,8.0,3.0,37.5,1.0,0.0,0.0,37.0,375.0,4088.508,192.0,2086.665,8.0,1.0,11.0,0.0,10.903,10.868,111.0,43.0,146.0,13.0,42.0,327.0,172.0,52.599,68.0,39.0,57.353,6.0,0.0,51.0,0.0,0.0,,,,,,,,,,,
566164,Middlesbrough,19,cq0jd5ztepqjjeikk5trb15vr,19.45,Nypan,Sverre,Sverre Nypan,Midfielder,Middlesbrough FC,Central Midfielder,2006-12-19,MID,e58qeh3alborxqkuk5bz7nw9g,Middlesbrough,25,20.0,612.0,0.0,0.31,-0.31,7.0,1.0,0.0,0.04,0.0,0.31,-0.31,7.0,1.0,0.0,0.04,612.0,20.0,8.0,7.0,3.02,12.5,0.929,0.907,0.0,0.0,232.0,188.0,81.03,93.0,70.0,75.27,7.0,0.0,0.0,4.0,1.0,25.0,20.0,86.0,927.838,54.0,575.085,3.0,0.0,2.0,0.0,10.789,10.65,14.0,2.0,19.0,1.0,3.0,65.0,33.0,50.769,15.0,6.0,40.0,2.0,0.0,5.0,0.0,0.0,,,,,,,,,,,
566213,Watford,21,4t83rqbdbekinxl5fz2ygsyta,18.3,Mfuni,Stephen,Stephen Mfuni,Defender,Watford FC,0,2008-02-12,WAT,24fu5x2ajquvxns2ujamskn4k,Watford,57,8.0,672.0,0.0,0.73,-0.73,6.0,0.0,0.0,0.12,0.0,0.73,-0.73,6.0,0.0,0.0,0.12,672.0,8.0,4.0,4.0,1.2,0.0,0.311,0.308,0.0,0.0,340.0,274.0,80.59,80.0,49.0,61.25,1.0,1.0,100.0,0.0,0.0,0.0,8.0,106.0,1090.448,60.0,593.04,0.0,0.0,1.0,0.0,10.287,9.884,20.0,6.0,36.0,3.0,48.0,44.0,31.0,70.455,22.0,21.0,95.455,2.0,0.0,3.0,0.0,0.0,,,,,,,,,,,
566657,Stoke,56,4qioq44vcv619vnyy2rpovk4e,20.1,Fawunmi,Favour,Favour Fawunmi,Forward,Stoke City FC,Winger,2006-04-26,STO,dxypea82s4auw2qijdftk915g,Stoke City,110,2.0,34.0,0.0,0.1,-0.1,1.0,0.0,0.0,0.1,0.0,0.1,-0.1,1.0,0.0,0.0,0.1,34.0,2.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,10.0,7.0,70.0,4.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,51.718,4.0,33.495,1.0,0.0,0.0,0.0,8.62,8.374,1.0,0.0,1.0,0.0,0.0,8.0,3.0,37.5,3.0,2.0,66.667,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
566790,Stoke,55,4qioq44vcv619vnyy2rpovk4e,20.73,Curley,Ruben,Ruben Curley,Midfielder,Stoke City FC,0,2005-09-05,STO,566790,Stoke City,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
567066,Hull,13,f0figafm2v9h8ofo6slajj7xf,25.41,Hirakawa,Yu,Yu Hirakawa,Forward,Hull City AFC,0,2001-01-03,HUL,5fi4sga66xcx4qtwlf187logk,Hull City,88,33.0,817.0,1.0,0.99,0.01,10.0,3.0,10.0,0.1,1.0,0.99,0.01,10.0,3.0,10.0,0.1,817.0,33.0,13.0,9.0,4.46,7.69,1.508,1.436,3.0,2.0,208.0,160.0,76.92,104.0,75.0,72.12,27.0,11.0,40.74,0.0,0.0,0.0,24.0,91.0,1204.717,60.0,817.635,4.0,1.0,5.0,0.0,13.239,13.627,35.0,9.0,38.0,1.0,16.0,120.0,63.0,52.5,26.0,6.0,23.077,2.0,0.0,9.0,0.0,1.0,,,,,,,,,,,
567214,Norwich,17,suz80crpy3anixyzccmu6jzp,22.45,Crnac,Ante,Ante Crnac,Forward,Norwich City FC,Winger,2003-12-17,NOR,3n4yq8b4q26vq3tbngtq46fze,Norwich City,45,11.0,758.0,0.0,1.46,-1.46,16.0,2.0,0.0,0.09,0.0,1.46,-1.46,16.0,2.0,0.0,0.09,758.0,11.0,7.0,7.0,5.04,0.0,1.621,1.621,0.0,0.0,141.0,104.0,73.76,60.0,37.0,61.67,7.0,1.0,14.29,5.0,3.0,60.0,11.0,60.0,620.71,32.0,313.74,6.0,0.0,4.0,0.0,10.345,9.804,11.0,1.0,24.0,3.0,10.0,61.0,24.0,39.344,12.0,5.0,41.667,2.0,0.0,8.0,0.0,2.0,,,,,,,,,,,
567712,Bristol City,25,c5485h5qulh4l0k0py5b9xug1,19.86,Yeboah,Ephraim,Ephraim Yeboah,Forward,Bristol City FC,0,2006-07-21,BRC,567712,Bristol City,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
570723,Stoke,10,4qioq44vcv619vnyy2rpovk4e,22.78,Bae,Jun-Ho,Bae Jun-Ho,Midfielder,Stoke City FC,Attacking Midfielder,2003-08-21,STO,cyt00eh5qk5dkzfshamy992j8,Stoke City,110,42.0,2930.0,2.0,4.63,-2.63,48.0,14.0,4.17,0.1,2.0,4.63,-2.63,48.0,14.0,4.17,0.1,2930.0,42.0,35.0,31.0,3.94,2.86,2.79,2.788,3.0,3.0,844.0,682.0,80.81,332.0,234.0,70.48,30.0,4.0,13.33,4.0,3.0,75.0,42.0,316.0,3671.867,144.0,1556.31,17.0,1.0,13.0,2.0,11.62,10.808,46.0,19.0,126.0,1.0,22.0,235.0,128.0,54.468,89.0,34.0,38.202,1.0,0.0,21.0,0.0,1.0,,,,,,,,,,,
